ETHUSD,3293.8600,1649612809.4122062,Apr-10-2022 12:40:19
ETHUSD,3294.0100,1649612814.6546605,Apr-10-2022 12:40:19
ETHUSD,3294.0100,1649612819.951053,Apr-10-2022 12:40:19
ETHUSD,3295.0000,1649612825.2145114,Apr-10-2022 12:40:19
ETHUSD,3295.0000,1649612830.4755564,Apr-10-2022 12:40:19
ETHUSD,3295.0000,1649612835.7474546,Apr-10-2022 12:40:19
ETHUSD,3296.9800,1649612841.0065088,Apr-10-2022 12:40:19
ETHUSD,3296.9900,1649612846.2868595,Apr-10-2022 12:40:19
ETHUSD,3296.9900,1649612851.584873,Apr-10-2022 12:40:19
ETHUSD,3296.5000,1649612856.8523426,Apr-10-2022 12:40:19
ETHUSD,3296.5000,1649612862.1432984,Apr-10-2022 12:40:19
ETHUSD,3294.5300,1649612867.3868363,Apr-10-2022 12:40:19
ETHUSD,3293.7200,1649612872.7066352,Apr-10-2022 12:40:19
ETHUSD,3296.3000,1649612877.9738333,Apr-10-2022 12:40:19
ETHUSD,3295.7500,1649612883.2349198,Apr-10-2022 12:40:19
ETHUSD,3295.7500,1649612888.491575,Apr-10-2022 12:40:19
ETHUSD,3295.1400,1649612893.8429322,Apr-10-2022 12:40:19
ETHUSD,3295.1400,1649612899.2001264,Apr-10-2022 12:40:19
ETHUSD,3294.8100,1649612904.5079732,Apr-10-2022 12:40:19
ETHUSD,3293.9100,1649612909.8098075,Apr-10-2022 12:40:19
ETHUSD,3293.9100,1649612915.0968206,Apr-10-2022 12:40:19
ETHUSD,3294.5400,1649612920.3597593,Apr-10-2022 12:40:19
ETHUSD,3294.5400,1649612925.5967712,Apr-10-2022 12:40:19
ETHUSD,3294.5400,1649612930.8725994,Apr-10-2022 12:40:19
ETHUSD,3294.5400,1649612936.1542978,Apr-10-2022 12:40:19
ETHUSD,3293.1400,1649612941.4685974,Apr-10-2022 12:40:19
ETHUSD,3294.2400,1649612946.7494497,Apr-10-2022 12:40:19
ETHUSD,3294.6200,1649612952.0656683,Apr-10-2022 12:40:19
ETHUSD,3293.8700,1649612957.3507378,Apr-10-2022 12:40:19
